users,scaled_ads,,,
512974,0.047665209,,,
512976,0.055433557,,,
512984,0.049735889,,,
512999,0.034245356,,,
513004,0.05650187,,,
513005,0.026767167,,,
513006,0.055362336,,,
513026,0.049201733,,,
513030,0.028488338,,,
513031,0.020548532,,,
513058,0.086652027,,,
513089,0.047302511,,,
513090,0.033262772,,,
513091,0.022289486,,,
513093,0.045165885,,,
513096,0.018873524,,,
513103,0.043444715,,,
513126,0.044216274,,,
513138,0.011573387,,,
513164,0.018636121,,,
513206,0.009021307,,,
513216,0.070666904,,,
513220,0.070983441,,,
513221,0.032405484,,,
513227,0.047385602,,,
513233,0.029200546,,,
513236,0.059528755,,,
513237,0.047065108,,,
513241,0.006884682,,,
513242,0.028061013,,,
513259,0.046887056,,,
513261,0.029622595,,,
513289,0.039824322,,,
513296,0.072467209,,,
513317,0.045343937,,,
513322,0.049195139,,,
513338,0.033889252,,,
513339,0.046887056,,,
513345,0.036586411,,,
513347,0.04472669,,,
513366,0.054543296,,,
513381,0.031515223,,,
513387,0.032998991,,,
513397,0.061902784,,,
513402,0.033177043,,,
513408,0.083209686,,,
513422,0.029022494,,,
513425,0.019546165,,,
513438,0.039052763,,,
513441,0.079335356,,,
513470,0.034007953,,,
513495,0.034482759,,,
513497,0.031752626,,,
513509,0.040061725,,,
513543,0.485785507,,,
513546,0.002670782,,,
513555,0.042706128,,,
513568,0.021484955,,,
513569,0.019546165,,,
513582,0.044809781,,,
513602,0.032583536,,,
513611,0.042554454,,,
513613,0.028785091,,,
513620,0.049669944,,,
513625,0.418350079,,,
513627,0.052228619,,,
513628,0.047005757,,,
513638,0.051279008,,,
513659,0.038577957,,,
513661,0.01857677,,,
513683,0.06160603,,,
513714,0.014540922,,,
513721,0.036850192,,,
513742,0.015490534,,,
513761,0.055077453,,,
513776,0.021972949,,,
513787,0.508932281,,,
513791,0.042376402,,,
513796,0.044928482,,,
513800,0.011098582,,,
513807,0.470473025,,,
513823,0.020119888,,,
513826,0.042020298,,,
513844,0.036560033,,,
513853,0.056528248,,,
513856,0.03293964,,,
513860,0.044809781,,,
513869,0.444240014,,,
513875,0.462638732,,,
513917,0.036025877,,,
513926,0.071517597,,,
513933,0.069321621,,,
513953,0.010841395,,,
513956,0.04136744,,,
513964,0.033651849,,,
513967,0.042178566,,,
513995,0.033058342,,,
514002,0.103210873,,,
514003,0.056442519,,,
514021,0.01353196,,,
514023,0.034957564,,,
514053,0.012285596,,,
514071,0.04130809,,,
514076,0.018174504,,,
514113,0.023918333,,,
514132,0.04219835,,,
514133,0.036085228,,,
514164,0.034423408,,,
514167,0.538192178,,,
514206,0.036560033,,,
514208,0.020060538,,,
514210,0.049195139,,,
514215,0.056145765,,,
514235,0.015965339,,,
514261,0.035194967,,,
514275,0.043563416,,,
514289,0.03605885,,,
514300,0.597958336,,,
514315,0.075375393,,,
514318,0.045996795,,,
514324,0.038854927,,,
514337,0.034687189,,,
514342,0.038696659,,,
514344,0.05594793,,,
514370,0.039883673,,,
514384,0.042257701,,,
514395,0.04302926,,,
514457,0.037889489,,,
514460,0.025402101,,,
514461,0.019229628,,,
514501,0.023028073,,,
514503,0.026648466,,,
514515,0.039408867,,,
514526,0.097335153,,,
514551,0.033521277,,,
514586,0.05484005,,,
514589,0.035016915,,,
514617,0.051338358,,,
514623,0.033711199,,,
514627,0.504540329,,,
514638,0.040595881,,,
514639,0.01436287,,,
514642,0.029675352,,,
514660,0.035847825,,,
514675,0.030202913,,,
514682,0.043128178,,,
514684,0.035254318,,,
514689,0.037925099,,,
514737,0.060003561,,,
514785,0.054127841,,,
514810,0.086414624,,,
514830,0.027143055,,,
514867,0.04047718,,,
514876,0.039468218,,,
514892,0.041123443,,,
514893,0.024393139,,,
514899,0.055895173,,,
514925,0.457534572,,,
514926,0.02617366,,,
514931,0.024241465,,,
514944,0.037958072,,,
514951,0.037687697,,,
514953,0.119642558,,,
514980,0.058816547,,,
514981,0.027776129,,,
515004,0.051991216,,,
515013,0.028547688,,,
515020,0.062496291,,,
515030,0.027776129,,,
515051,0.071405491,,,
515058,0.055018102,,,
515060,0.030572207,,,
515085,0.246497243,,,
515103,0.047065108,,,
515124,0.530001781,,,
515131,0.082062239,,,
515139,0.262631217,,,
515161,0.056264467,,,
515168,0.018121748,,,
515182,0.068787465,,,
515198,0.067600451,,,
515200,0.04979524,,,
515202,0.025613126,,,
515205,0.469998219,,,
515229,0.116429198,,,
515240,0.027657428,,,
515243,0.045878094,,,
515258,0.041248739,,,
515271,0.044156923,,,
515274,0.03626328,,,
515306,0.041862029,,,
515330,0.030684314,,,
515344,0.064395513,,,
515398,0.038749415,,,
515409,0.058935248,,,
515421,0.056205116,,,
515423,0.023265476,,,
515436,0.06498902,,,
515478,0.024393139,,,
515490,0.056158954,,,
515502,0.009311466,,,
515514,0.035491721,,,
515516,0.041011336,,,
515523,0.031396522,,,
515529,0.026351712,,,
515530,0.054068491,,,
515565,0.065226423,,,
515578,0.066769541,,,
515580,0.068193958,,,
515586,0.038221853,,,
515610,0.452727165,,,
515634,0.042257701,,,
515639,0.053626658,,,
515645,0.02783548,,,
515666,0.048726927,,,
515675,0.447398791,,,
515684,0.073726763,,,
515688,0.05650187,,,
515694,0.093239955,,,
515713,0.049498487,,,
515727,0.03715354,,,
515735,0.020759557,,,
515739,0.030090807,,,
515751,0.054780699,,,
515764,0.026529764,,,
515778,0.04558134,,,
515802,0.054780699,,,
515818,0.047539913,,,
515831,0.049854591,,,
515835,0.048311472,,,
515854,0.042376402,,,
515874,0.029464327,,,
515891,0.044216274,,,
515901,0.0356368,,,
515908,0.039586919,,,
515941,0.039468218,,,
515947,0.040061725,,,
515953,0.046530951,,,
515974,0.035076266,,,
515985,0.029780864,,,
516001,0.026193444,,,
516004,0.034634433,,,
516006,0.062318238,,,
516039,0.023186341,,,
516053,0.045291181,,,
516057,0.525075672,,,
516061,0.04896433,,,
516076,0.020297941,,,
516086,0.016998041,,,
516089,0.044869132,,,
516092,0.05193846,,,
516105,0.028903793,,,
516117,0.017277649,,,
516118,0.022764292,,,
516127,0.011098582,,,
516132,0.396278051,,,
516144,0.035478532,,,
516150,0.017033652,,,
516152,0.03121847,,,
516176,0.105822304,,,
516177,0.052881477,,,
516178,0.046352899,,,
516211,0.257205404,,,
516216,0.062852395,,,
516217,0.067897205,,,
516243,0.013650662,,,
516246,0.049142382,,,
516251,0.093180604,,,
516269,0.052940827,,,
516273,0.025105347,,,
516282,0.028785091,,,
516283,0.403611161,,,
516287,0.312877955,,,
516290,0.063089798,,,
516296,0.032381744,,,
516301,0.416509515,,,
516340,0.02403044,,,
516351,0.035907176,,,
516368,0.450887293,,,
516375,0.05731959,,,
516418,0.05151641,,,
516420,0.039112113,,,
516433,0.012529593,,,
516456,0.058163689,,,
516507,0.053712386,,,
516516,0.035161994,,,
516528,0.039824322,,,
516543,0.018280017,,,
516556,0.030684314,,,
516561,0.029253302,,,
516571,0.024867945,,,
516578,0.067006944,,,
516579,0.041842246,,,
516583,0.01602469,,,
516590,0.014006766,,,
516593,0.044584248,,,
516594,0.04979524,,,
516614,0.055255505,,,
516616,0.094011514,,,
516620,0.011276634,,,
516639,0.056739272,,,
516647,0.046471601,,,
516679,0.266531383,,,
516680,0.024333788,,,
516682,0.024333788,,,
516694,0.024083196,,,
516697,0.079529942,,,
516704,0.034007953,,,
516732,0.070318713,,,
516739,0.037687697,,,
516744,0.008665203,,,
516763,0.055255505,,,
516765,0.03204938,,,
516789,0.056917324,,,
516798,0.027538726,,,
516806,0.153419083,,,
516808,0.058282391,,,
516827,0.07169565,,,
516833,0.035076266,,,
516841,0.034720161,,,
516862,0.02783548,,,
516933,0.030803015,,,
516939,0.033889252,,,
516965,0.048773089,,,
516967,0.009614814,,,
516972,0.038577957,,,
517033,0.048845629,,,
517061,0.042257701,,,
517064,0.072566127,,,
517076,0.07846163,,,
517105,0.048509308,,,
517119,0.040299128,,,
517131,0.457534572,,,
517142,0.017983263,,,
517143,0.015549884,,,
517150,0.047124458,,,
517158,0.027954181,,,
517205,0.036025877,,,
517212,0.035161994,,,
517219,0.020357291,,,
517231,0.022078462,,,
517284,0.055895173,,,
517324,0.057451481,,,
517330,0.047421212,,,
517356,0.165058733,,,
517370,0.02445249,,,
517392,0.449983843,,,
517393,0.033829901,,,
517397,0.05145706,,,
517403,0.038010828,,,
517415,0.020357291,,,
517438,0.049880969,,,
517445,0.046662842,,,
517467,0.013650662,,,
517486,0.035230577,,,
517491,0.047124458,,,
517543,0.033526553,,,
517545,0.02783548,,,
517548,0.036500683,,,
517549,0.060326693,,,
517571,0.041426791,,,
517579,0.016677548,,,
517581,0.083743842,,,
517596,0.04075415,,,
517622,0.037331592,,,
517633,0.043504066,,,
517653,0.048726927,,,
517674,0.048192771,,,
517675,0.045818743,,,
517676,0.046352899,,,
517700,0.047836667,,,
517715,0.05739213,,,
517732,0.028072883,,,
517735,0.043682118,,,
517739,0.012285596,,,
517743,0.044097573,,,
517772,0.297668338,,,
517776,0.04558134,,,
517787,0.041960947,,,
517803,0.055433557,,,
517819,0.040595881,,,
517825,0.039764971,,,
517839,0.099649831,,,
517847,0.065496798,,,
517871,0.034581676,,,
517894,0.060003561,,,
517898,0.280429341,,,
517925,0.022606023,,,
517931,0.03743051,,,
517961,0.455754051,,,
517967,0.068728114,,,
517968,0.045225236,,,
518012,0.036144578,,,
518015,0.045937444,,,
518041,0.035610422,,,
518044,0.036850192,,,
518074,0.034687189,,,
518084,0.026114309,,,
518092,0.046174847,,,
518121,0.053784926,,,
518127,0.048548875,,,
518135,0.491779928,,,
518191,0.446818473,,,
518196,0.028785091,,,
518211,0.034265139,,,
518219,0.036025877,,,
518281,0.04813342,,,
518324,0.080776307,,,
518334,0.031337171,,,
518338,0.053118879,,,
518347,0.038696659,,,
518348,0.036381981,,,
518354,0.022612618,,,
518372,0.046056146,,,
518393,0.023443528,,,
518406,0.035610422,,,
518416,0.063445902,,,
518422,0.049261084,,,
518443,0.02617366,,,
518450,0.032583536,,,
518480,0.044572378,,,
518495,0.050982254,,,
518516,0.039473613,,,
518526,0.061962134,,,
518527,0.074781886,,,
518533,0.031633925,,,
518535,0.047665209,,,
518541,0.029734702,,,
518567,0.032787966,,,
518579,0.03377055,,,
518582,0.073001365,,,
518585,0.04890498,,,
518612,0.052762775,,,
518628,0.020119888,,,
518629,0.133064277,,,
518639,0.034482759,,,
518642,0.02403044,,,
518645,0.024096386,,,
518694,0.04391952,,,
518696,0.027123271,,,
518711,0.057425103,,,
518716,0.048252122,,,
518722,0.07507864,,,
518726,0.020772746,,,
518735,0.021484955,,,
518743,0.051160306,,,
518747,0.044394326,,,
518751,0.059469405,,,
518756,0.275369567,,,
518826,0.030862366,,,
518827,0.075434744,,,
518865,0.041782895,,,
518866,0.036619384,,,
518867,0.035729123,,,
518870,0.037687697,,,
518894,0.029437949,,,
518896,0.459315093,,,
518907,0.06326785,,,
518922,0.033829901,,,
518925,0.040239777,,,
518931,0.019110926,,,
518954,0.032405484,,,
518956,0.047612453,,,
518963,0.017330405,,,
518971,0.039962807,,,
518998,0.052228619,,,
519014,0.043444715,,,
519059,0.036619384,,,
519079,0.049617188,,,
519089,0.040595881,,,
519091,0.025045997,,,
519096,0.053000178,,,
519114,0.072645261,,,
519117,0.044216274,,,
519137,0.027512348,,,
519140,0.06837201,,,
519171,0.040121075,,,
519191,0.085939818,,,
519205,0.036619384,,,
519210,0.036691924,,,
519211,0.043326013,,,
519248,0.040061725,,,
519254,0.052228619,,,
519260,0.063386551,,,
519267,0.021498144,,,
519285,0.046471601,,,
519312,0.006825331,,,
519313,0.009199359,,,
519335,0.02274319,,,
519348,0.054365244,,,
519353,0.030981067,,,
519357,0.035689556,,,
519368,0.012107543,,,
519383,0.047650473,,,
519392,0.038577957,,,
519393,0.021544305,,,
519406,0.024630542,,,
519412,0.043207312,,,
519419,0.015220158,,,
519430,0.042079649,,,
519446,0.035966526,,,
519469,0.499792273,,,
519515,0.032524185,,,
519529,0.027360674,,,
519532,0.032682454,,,
519541,0.032820939,,,
519548,0.025580153,,,
519554,0.035320263,,,
519561,0.007656241,,,
519595,0.037390943,,,
519596,0.045225236,,,
519604,0.028428987,,,
519626,0.050151344,,,
519631,0.063802006,,,
519664,0.081785269,,,
519687,0.023977684,,,
519694,0.077037213,,,
519695,0.042257701,,,
519706,0.02534275,,,
519709,0.083594999,,,
519718,0.342366301,,,
519722,0.024689893,,,
519725,0.044156923,,,
519726,0.017567808,,,
519747,0.397011917,,,
519769,0.028844442,,,
519774,0.043266663,,,
519787,0.406407238,,,
519799,0.040239777,,,
519846,0.051832948,,,
519848,0.048984114,,,
519853,0.024096386,,,
519859,0.032168081,,,
519885,0.044928482,,,
519888,0.058816547,,,
519893,0.066710191,,,
519896,0.082220508,,,
519897,0.01097988,,,
519905,0.033533147,,,
519911,0.055420368,,,
519912,0.045996795,,,
519943,0.01796348,,,
519955,0.040061725,,,
519957,0.039943023,,,
519961,0.043022665,,,
519965,0.050863553,,,
519982,0.460620808,,,
520054,0.053059529,,,
520063,0.036711108,,,
520097,0.053000178,,,
520106,0.050982254,,,
520141,0.052822126,,,
520152,0.047190404,,,
520170,0.030031456,,,
520175,0.0801828,,,
520177,0.056311947,,,
520182,0.029912754,,,
520188,0.063564603,,,
520193,0.025164698,,,
520225,0.048192771,,,
520244,0.035135616,,,
520248,0.075494095,,,
520250,0.050982254,,,
520256,0.043978871,,,
520265,0.037450294,,,
520277,0.040655232,,,
520291,0.077472451,,,
520298,0.05739213,,,
520307,0.024393139,,,
520311,0.03626328,,,
520314,0.032227432,,,
520327,0.040773933,,,
520358,0.032286783,,,
520373,0.044987833,,,
520397,0.438694021,,,
520405,0.014244169,,,
520411,0.035669773,,,
520422,0.031693276,,,
520429,0.449225473,,,
520436,0.069084219,,,
520440,0.031838355,,,
520480,0.031871328,,,
520491,0.04302926,,,
520497,0.043622767,,,
520527,0.030506261,,,
520530,0.04475043,,,
520532,0.054523513,,,
520539,0.214892149,,,
520556,0.04979524,,,
520558,0.034720161,,,
520561,0.03798445,,,
520603,0.013828714,,,
520619,0.041248739,,,
520680,0.029734702,,,
520696,0.482758621,,,
520708,0.038637308,,,
520719,0.043504066,,,
520733,0.049439136,,,
520745,0.068787465,,,
520762,0.029972105,,,
520770,0.041782895,,,
520771,0.031040418,,,
520780,0.004391952,,,
520783,0.033236394,,,
520804,0.038637308,,,
520819,0.032576942,,,
520821,0.044038222,,,
520844,0.034126654,,,
520851,0.064863724,,,
520861,0.421450596,,,
520877,0.04724316,,,
520878,0.059851887,,,
520882,0.012344946,,,
520885,0.47682355,,,
520898,0.034126654,,,
520902,0.038380121,,,
520920,0.029728108,,,
520934,0.051410898,,,
520947,0.205927785,,,
520959,0.025045997,,,
521000,0.065404475,,,
521004,0.066532138,,,
521009,0.020464122,,,
521031,0.048311472,,,
521033,0.051635112,,,
521044,0.054259732,,,
521060,0.060359665,,,
521062,0.018913091,,,
521065,0.45320197,,,
521066,0.049439136,,,
521070,0.054101463,,,
521109,0.039230815,,,
521127,0.071299978,,,
521152,0.035900581,,,
521170,0.034126654,,,
521185,0.043682118,,,
521186,0.032286783,,,
521187,0.036533655,,,
521192,0.035491721,,,
521201,0.009377411,,,
521211,0.016321443,,,
521212,0.479368747,,,
521235,0.070449285,,,
521250,0.052762775,,,
521259,0.048311472,,,
521282,0.054305894,,,
521286,0.026470414,,,
521293,0.047124458,,,
521295,0.029912754,,,
521298,0.04386017,,,
521309,0.036619384,,,
521316,0.048878601,,,
521331,0.237279613,,,
521335,0.19011311,,,
521343,0.056528248,,,
521379,0.021188201,,,
521392,0.02955665,,,
521404,0.048608226,,,
521408,0.036619384,,,
521416,0.030743664,,,
521434,0.047658615,,,
521462,0.059232002,,,
521474,0.015075079,,,
521491,0.485844857,,,
521509,0.065167072,,,
521510,0.030506261,,,
521514,0.026233011,,,
521587,0.04053653,,,
521607,0.043444715,,,
521609,0.038043801,,,
521642,0.026087931,,,
521657,0.046590302,,,
521658,0.040912418,,,
521663,0.047361861,,,
521695,0.027195811,,,
521708,0.062258888,,,
521719,0.050507449,,,
521720,0.039527568,,,
521743,0.060003561,,,
521748,0.02983362,,,
521768,0.032168081,,,
521785,0.055473124,,,
521814,0.055611609,,,
521818,0.198443445,,,
521859,0.057451481,,,
521865,0.069822805,,,
521883,0.023186341,,,
521884,0.041723544,,,
521885,0.031515223,,,
521904,0.02803991,,,
521921,0.030684314,,,
521925,0.036381981,,,
521941,0.023324826,,,
521943,0.029200546,,,
521956,0.057036026,,,
521963,0.036738085,,,
521986,0.045818743,,,
521992,0.0403321,,,
521997,0.04047718,,,
522001,0.047124458,,,
522005,0.031693276,,,
522062,0.045225236,,,
522086,0.049228711,,,
522111,0.172084684,,,
522112,0.025758205,,,
522115,0.505905395,,,
522118,0.027182622,,,
522134,0.003679744,,,
522152,0.288306754,,,
522171,0.06831266,,,
522179,0.045521989,,,
522184,0.000395671,,,
522201,0.015965339,,,
522223,0.032642887,,,
522233,0.498367856,,,
522237,0.03273521,,,
522263,0.026114309,,,
522265,0.051338358,,,
522276,0.022850021,,,
522286,0.027776129,,,
522315,0.051219657,,,
522323,0.02872574,,,
522364,0.032227432,,,
522373,0.033117692,,,
522375,0.019704433,,,
522387,0.017449107,,,
522402,0.027598077,,,
522420,0.336080055,,,
522426,0.065048371,,,
522427,0.034542109,,,
522438,0.086830079,,,
522441,0.035729123,,,
522445,0.044974644,,,
522457,0.073713574,,,
522465,0.027241973,,,
522476,0.039468218,,,
522484,0.053273191,,,
522513,0.046293549,,,
522523,0.027241973,,,
522532,0.050982254,,,
522533,0.031515223,,,
522585,0.035373019,,,
522607,0.030624963,,,
522624,0.041011336,,,
522631,0.020654045,,,
522633,0.049379785,,,
522634,0.032642887,,,
522639,0.046115496,,,
522654,0.112766336,,,
522687,0.044584248,,,
522738,0.03121847,,,
522745,0.02955665,,,
522748,0.035900581,,,
522761,0.553742062,,,
522788,0.033355095,,,
522800,0.04136744,,,
522809,0.061665381,,,
522873,0.022909371,,,
522898,0.023324826,,,
522911,0.040358478,,,
522927,0.028250935,,,
522937,0.078877085,,,
522939,0.04641225,,,
522943,0.048773089,,,
522944,0.016380794,,,
522970,0.051219657,,,
522981,0.057748234,,,
522999,0.031891111,,,
523030,0.020297941,,,
523057,0.014184818,,,
523073,0.024096386,,,
523077,0.051160306,,,
523090,0.024215087,,,
523098,0.03964627,,,
523146,0.048370823,,,
523158,0.059647457,,,
523209,0.052228619,,,
523228,0.034720161,,,
523231,0.062080836,,,
523256,0.050685501,,,
523271,0.037628346,,,
523273,0.03038756,,,
523290,0.049973292,,,
523299,0.123017629,,,
523301,0.039290166,,,
523335,0.040951985,,,
523338,0.062489696,,,
523392,0.048857499,,,
523395,0.060300315,,,
523442,0.064039409,,,
523454,0.034423408,,,
523465,0.028132233,,,
523474,0.050461287,,,
523484,0.031752626,,,
523503,0.028303691,,,
523505,0.045996795,,,
523511,0.038756009,,,
523513,0.041130037,,,
523517,0.022671969,,,
523526,0.029105585,,,
523546,0.02451184,,,
523559,0.026945219,,,
523612,0.040773933,,,
523619,0.039112113,,,
523657,0.025995608,,,
523666,0.057866936,,,
523686,0.043266663,,,
523690,0.048608226,,,
523700,0.049083032,,,
523710,0.040173832,,,
523715,0.443171702,,,
523717,0.044605351,,,
523729,0.018101965,,,
523735,0.051674679,,,
523746,0.020772746,,,
523756,0.047421212,,,
523768,0.51225592,,,
523771,0.02866639,,,
523787,0.044156923,,,
523800,0.040595881,,,
523807,0.025995608,,,
523819,0.040002374,,,
523824,0.024642412,,,
523841,0.0294973,,,
523842,0.065107722,,,
523845,0.036500683,,,
523846,0.029675352,,,
523860,0.012404297,,,
523866,0.045878094,,,
523877,0.046352899,,,
523887,0.015490534,,,
523913,0.032761588,,,
523938,0.039705621,,,
523981,0.045521989,,,
524001,0.050270046,,,
524012,0.056976675,,,
524031,0.035966526,,,
524036,0.030268859,,,
524038,0.044631729,,,
524043,0.044928482,,,
524046,0.041387224,,,
524052,0.088017093,,,
524057,0.018339367,,,
524076,0.031811977,,,
524080,0.037319722,,,
524098,0.043563416,,,
524116,0.053118879,,,
524120,0.066591489,,,
524151,0.079945397,,,
524167,0.058935248,,,
524169,0.062614992,,,
524172,0.032365917,,,
524180,0.056383168,,,
524194,0.463647694,,,
524200,0.066947593,,,
524211,0.033473797,,,
524214,0.022612618,,,
524226,0.059706808,,,
524244,0.053593685,,,
524251,0.034001358,,,
524278,0.015609235,,,
524313,0.06748175,,,
524318,0.018339367,,,
524328,0.022434566,,,
524358,0.157340667,,,
524365,0.072724395,,,
524383,0.031277821,,,
524407,0.057095377,,,
524412,0.043550227,,,
524419,0.015431183,,,
524448,0.534037628,,,
524473,0.037925099,,,
524484,0.015015728,,,
524511,0.057003053,,,
524572,0.031416306,,,
524606,0.017627159,,,
524607,0.042257701,,,
524615,0.076562407,,,
524620,0.029912754,,,
524628,0.041189388,,,
524637,0.053000178,,,
524644,0.027479376,,,
524650,0.029200546,,,
524663,0.022493917,,,
524668,0.038221853,,,
524682,0.077986824,,,
524722,0.056264467,,,
524728,0.020950798,,,
524739,0.037113973,,,
524766,0.023924928,,,
524797,0.009153197,,,
524805,0.051635112,,,
524807,0.022197163,,,
524821,0.452430411,,,
524834,0.058697846,,,
524842,0.013215423,,,
524849,0.036975488,,,
524861,0.041809273,,,
524880,0.020416642,,,
524885,0.015253131,,,
524895,0.030245118,,,
524909,0.041842246,,,
524913,0.022394999,,,
524923,0.019526381,,,
524926,0.038518606,,,
524929,0.035478532,,,
524940,0.034720161,,,
524980,0.309279863,,,
525022,0.474212119,,,
525034,0.023918333,,,
525043,0.031891111,,,
525053,0.051338358,,,
525056,0.036797436,,,
525081,0.03025567,,,
525089,0.032576942,,,
525102,0.063683305,,,
525106,0.036856787,,,
525168,0.044869132,,,
525175,0.030150157,,,
525176,0.084099947,,,
525201,0.048726927,,,
525212,0.054483946,,,
525227,0.068609413,,,
525234,0.455457297,,,
525244,0.083064607,,,
525265,0.056106198,,,
525281,0.058460443,,,
525308,0.058757196,,,
525323,0.025639504,,,
525332,0.329900464,,,
525356,0.067066295,,,
525377,0.052202241,,,
525379,0.010445724,,,
525389,0.02803991,,,
525405,0.038221853,,,
525410,0.054305894,,,
525415,0.044025033,,,
525447,0.257604132,,,
525488,0.372674936,,,
525515,0.050804202,,,
525529,0.039290166,,,
525546,0.055908363,,,
525555,0.096505483,,,
525591,0.037687697,,,
525610,0.127355919,,,
525611,0.067778503,,,
525615,0.051931865,,,
525631,0.448869369,,,
525647,0.031574574,,,
525671,0.094901775,,,
525684,0.037034839,,,
525716,0.038637308,,,
525722,0.05731959,,,
525734,0.038934061,,,
525761,0.007623268,,,
525769,0.084515402,,,
525789,0.043761252,,,
525804,0.054222803,,,
525806,0.042732506,,,
525824,0.032576942,,,
525842,0.038162502,,,
525844,0.534690486,,,
525848,0.020231995,,,
525864,0.036902948,,,
525879,0.038459256,,,
525920,0.054899401,,,
525975,0.047717965,,,
525996,0.057688884,,,
526032,0.01097988,,,
526036,0.021425604,,,
526062,0.060715769,,,
526079,0.026233011,,,
526084,0.041723544,,,
526102,0.040358478,,,
526144,0.05145706,,,
526154,0.038756009,,,
526174,0.019526381,,,
526179,0.040173832,,,
526184,0.019110926,,,
526203,0.167107222,,,
526206,0.061368627,,,
526221,0.040951985,,,
526235,0.03293964,,,
526239,0.022711536,,,
526256,0.04813342,,,
526258,0.05953535,,,
526291,0.047421212,,,
526297,0.044097573,,,
526303,0.034957564,,,
526308,0.500860585,,,
526332,0.034007953,,,
526354,0.0497227,,,
526365,0.043622767,,,
526367,0.04641225,,,
526372,0.041604843,,,
526378,0.070211882,,,
526409,0.055433557,,,
526431,0.069348,,,
526435,0.019170277,,,
526443,0.020001187,,,
526445,0.047506941,,,
526471,0.046293549,,,
526490,0.040892635,,,
526492,0.033632065,,,
526495,0.038010828,,,
526540,0.043972277,,,
526565,0.025296589,,,
526570,0.164342653,,,
526628,0.047361861,,,
526668,0.045284587,,,
526676,0.452371061,,,
526683,0.024749243,,,
526690,0.061962134,,,
526711,0.065463826,,,
526727,0.398493811,,,
526729,0.03632263,,,
526740,0.029794053,,,
526759,0.019645083,,,
526782,0.031990029,,,
526789,0.039824322,,,
526837,0.466081073,,,
526855,0.040216037,,,
526858,0.017983263,,,
526867,0.031277821,,,
526872,0.075316042,,,
526873,0.087186183,,,
526900,0.042435753,,,
526901,0.060854254,,,
526905,0.028903793,,,
526913,0.050151344,,,
526916,0.028310285,,,
526925,0.053356282,,,
526950,0.040061725,,,
526959,0.041130037,,,
526970,0.049735889,,,
527001,0.020416642,,,
527004,0.023502879,,,
527019,0.032583536,,,
527038,0.047896018,,,
527046,0.042969909,,,
527075,0.060834471,,,
527081,0.032286783,,,
527082,0.043088611,,,
527109,0.03632263,,,
527130,0.047480563,,,
527132,0.075494095,,,
527133,0.466074479,,,
527141,0.04047718,,,
527142,0.072467209,,,
527150,0.055552258,,,
527154,0.016796249,,,
527158,0.212979099,,,
527187,0.040384856,,,
527197,0.015609235,,,
527219,0.013947415,,,
527232,0.032998991,,,
527253,0.116208677,,,
527280,0.022447755,,,
527321,0.025639504,,,
527326,0.04143998,,,
527344,0.042732506,,,
527346,0.061902784,,,
527354,0.050210695,,,
527359,0.015727936,,,
527365,0.026298956,,,
527389,0.02445249,,,
527393,0.043147961,,,
527396,0.039857295,,,
527401,0.502403703,,,
527406,0.025164698,,,
527445,0.01097988,,,
527451,0.047183809,,,
527452,0.02872574,,,
527455,0.452371061,,,
527464,0.062700721,,,
527467,0.041842246,,,
527470,0.050032643,,,
527490,0.033177043,,,
527507,0.05145706,,,
527508,0.042732506,,,
527518,0.02362158,,,
527524,0.055136803,,,
527536,0.038162502,,,
527541,0.021392631,,,
527552,0.02403044,,,
527560,0.014659624,,,
527564,0.048430174,,,
527585,0.048430174,,,
527605,0.054365244,,,
527689,0.060122262,,,
527690,0.045521989,,,
527726,0.03377055,,,
527735,0.031871328,,,
527750,0.043326013,,,
527782,0.380833291,,,
527783,0.045937444,,,
527801,0.027934398,,,
527824,0.044394326,,,
527850,0.070389934,,,
527857,0.021603656,,,
527886,0.01690308,,,
527928,0.061309277,,,
527944,0.151700398,,,
527945,0.016440145,,,
527984,0.027954181,,,
527987,0.039540757,,,
527995,0.057570182,,,
528020,0.052584723,,,
528028,0.028310285,,,
528046,0.018101965,,,
528061,0.053118879,,,
528098,0.02445249,,,
528105,0.060240964,,,
528122,0.071398896,,,
528137,0.028310285,,,
528139,0.030981067,,,
528158,0.039052763,,,
528164,0.055908363,,,
528179,0.077512019,,,
528186,0.049854591,,,
528193,0.035669773,,,
528216,0.073179417,,,
528242,0.034423408,,,
528244,0.045106535,,,
528248,0.034898214,,,
528281,0.037865749,,,
528322,0.057866936,,,
528330,0.039824322,,,
528354,0.076740459,,,
528372,0.023206125,,,
528378,0.006587928,,,
528379,0.099412428,,,
528411,0.036085228,,,
528413,0.017211704,,,
528417,0.063623954,,,
528421,0.045937444,,,
528455,0.028356447,,,
528461,0.047777316,,,
528490,0.054787294,,,
528500,0.4641225,,,
528522,0.038874711,,,
528528,0.032464835,,,
528542,0.031990029,,,
528567,0.050804202,,,
528580,0.037641535,,,
528612,0.025639504,,,
528657,0.058697846,,,
528661,0.050507449,,,
528683,0.059693618,,,
528688,0.045878094,,,
528690,0.030572207,,,
528706,0.022612618,,,
528723,0.058875898,,,
528735,0.052254997,,,
528743,0.194033856,,,
528744,0.030743664,,,
528777,0.03632263,,,
528816,0.057273429,,,
528826,0.034660811,,,
528827,0.058757196,,,
528828,0.058757196,,,
528829,0.03715354,,,
528839,0.486022909,,,
528842,0.031930678,,,
528844,0.033368284,,,
