users,scaled_ads,,
514289,0.097222222,,
514300,0.701190476,,
514315,0.203571429,,
514318,0.126190476,,
514324,0.105687831,,
514337,0.092989418,,
514342,0.104761905,,
514344,0.149074074,,
514370,0.108333333,,
514384,0.117857143,,
514395,0.11547619,,
514457,0.10452381,,
514460,0.067857143,,
514461,0.052380952,,
514501,0.061904762,,
514503,0.072619048,,
514515,0.107142857,,
514526,0.263095238,,
514551,0.090238095,,
514586,0.150132275,,
514589,0.095238095,,
514617,0.14047619,,
514623,0.092857143,,
514627,0.448809524,,
514638,0.110714286,,
514639,0.039285714,,
514642,0.078571429,,
514660,0.097619048,,
514675,0.083465608,,
514682,0.117328042,,
514684,0.096428571,,
514689,0.101190476,,
514737,0.163095238,,
514785,0.146428571,,
514810,0.233333333,,
514830,0.072883598,,
514867,0.110714286,,
514876,0.105952381,,
514892,0.110978836,,
514893,0.066666667,,
514899,0.153306878,,
514925,0.298809524,,
514926,0.071428571,,
514931,0.066534392,,
514944,0.103571429,,
514951,0.102380952,,
514953,0.170238095,,
514980,0.161904762,,
514981,0.075,,
515004,0.142857143,,
515013,0.077380952,,
515020,0.167857143,,
515030,0.076190476,,
515051,0.195634921,,
515058,0.148809524,,
515060,0.083465608,,
515085,0.169179894,,
515103,0.126190476,,
515124,0.455952381,,
515131,0.223148148,,
515139,0.242619048,,
515161,0.152380952,,
515168,0.050661376,,
515182,0.186904762,,
515198,0.18452381,,
515200,0.135714286,,
515202,0.069708995,,
515205,0.357142857,,
515229,0.230555556,,
515240,0.075,,
515243,0.123809524,,
515258,0.10952381,,
515271,0.120238095,,
515274,0.101190476,,
515306,0.114153439,,
515330,0.083333333,,
515344,0.175,,
515398,0.105687831,,
515409,0.15952381,,
515421,0.152380952,,
515423,0.064285714,,
515436,0.175,,
515478,0.066666667,,
515490,0.151190476,,
515502,0.02526455,,
515514,0.097619048,,
515516,0.111904762,,
515523,0.08452381,,
515529,0.071428571,,
515530,0.146428571,,
515565,0.176190476,,
515578,0.180952381,,
515580,0.18452381,,
515586,0.101455026,,
515610,0.305952381,,
515634,0.111904762,,
515639,0.146957672,,
515645,0.075,,
515666,0.132142857,,
515675,0.39457672,,
515684,0.201984127,,
515688,0.151190476,,
515694,0.252380952,,
515713,0.135714286,,
515727,0.101190476,,
515735,0.057010582,,
515739,0.083333333,,
515751,0.15,,
515764,0.072619048,,
515778,0.123809524,,
515802,0.151190476,,
515818,0.127380952,,
515831,0.133333333,,
515835,0.133333333,,
515854,0.11547619,,
515874,0.080291005,,
515891,0.117857143,,
515901,0.097222222,,
515908,0.10952381,,
515941,0.108333333,,
515947,0.107142857,,
515953,0.127380952,,
515974,0.095238095,,
515985,0.081349206,,
516001,0.072883598,,
516004,0.096164021,,
516006,0.170238095,,
516039,0.062301587,,
516053,0.121560847,,
516057,0.503571429,,
516061,0.133333333,,
516076,0.055952381,,
516086,0.047380952,,
516089,0.121428571,,
516092,0.141666667,,
516105,0.079761905,,
516117,0.047486772,,
516118,0.061243386,,
516127,0.030952381,,
516132,0.255952381,,
516144,0.09510582,,
516150,0.046428571,,
516152,0.085714286,,
516176,0.288095238,,
516177,0.144047619,,
516178,0.126190476,,
516211,0.160714286,,
516216,0.171428571,,
516217,0.182142857,,
516243,0.038095238,,
516246,0.132142857,,
516251,0.254761905,,
516269,0.143783069,,
516273,0.069047619,,
516282,0.079761905,,
516283,0.277116402,,
516287,0.169179894,,
516290,0.172619048,,
516296,0.088333333,,
516301,0.233333333,,
516340,0.066534392,,
516351,0.097619048,,
516368,0.303571429,,
516375,0.15542328,,
516418,0.139285714,,
516420,0.105952381,,
516433,0.033730159,,
516456,0.157142857,,
516507,0.145238095,,
516516,0.094047619,,
516528,0.108333333,,
516543,0.05,,
516556,0.083333333,,
516561,0.080291005,,
516571,0.067857143,,
516578,0.182142857,,
516579,0.113095238,,
516583,0.044047619,,
516590,0.039021164,,
516593,0.121666667,,
516594,0.135714286,,
516614,0.15,,
516616,0.253571429,,
516620,0.030952381,,
516639,0.153571429,,
516647,0.126190476,,
516679,0.191666667,,
516680,0.067857143,,
516682,0.066666667,,
516694,0.066534392,,
516697,0.216666667,,
516704,0.091666667,,
516732,0.190238095,,
516739,0.101190476,,
516744,0.023809524,,
516763,0.148809524,,
516765,0.088095238,,
516789,0.154761905,,
516798,0.076190476,,
516806,0.267857143,,
516808,0.157142857,,
516827,0.194047619,,
516833,0.095238095,,
516841,0.092857143,,
516862,0.077380952,,
516933,0.083333333,,
516939,0.091666667,,
516965,0.132142857,,
516967,0.026190476,,
516972,0.104761905,,
517033,0.130952381,,
517061,0.113095238,,
517064,0.197751323,,
517076,0.210714286,,
517105,0.132142857,,
517119,0.110714286,,
517131,0.245238095,,
517142,0.048809524,,
517143,0.042857143,,
517150,0.128571429,,
517158,0.076190476,,
517205,0.097619048,,
517212,0.094047619,,
517219,0.055952381,,
517231,0.060714286,,
517284,0.152248677,,
517324,0.155952381,,
517330,0.130952381,,
517356,0.230952381,,
517370,0.066666667,,
517392,0.400925926,,
517393,0.091666667,,
517397,0.14047619,,
517403,0.105687831,,
517415,0.054761905,,
517438,0.13531746,,
517445,0.126851852,,
517467,0.036904762,,
517486,0.095952381,,
517491,0.126190476,,
517543,0.089814815,,
517545,0.076190476,,
517548,0.098809524,,
517549,0.16494709,,
517571,0.113095238,,
517579,0.046428571,,
517581,0.227380952,,
517596,0.112037037,,
517622,0.1,,
517633,0.114285714,,
517653,0.133333333,,
517674,0.128968254,,
517675,0.125,,
517676,0.125,,
517700,0.127380952,,
517715,0.154761905,,
517732,0.077380952,,
517735,0.120238095,,
517739,0.033333333,,
517743,0.120238095,,
517772,0.20952381,,
517776,0.123809524,,
517787,0.11547619,,
517803,0.152380952,,
517819,0.108333333,,
517825,0.107142857,,
517839,0.271428571,,
517847,0.176587302,,
517871,0.094047619,,
517894,0.163095238,,
517898,0.16547619,,
517925,0.061243386,,
517931,0.100396825,,
517961,0.297619048,,
517967,0.18452381,,
517968,0.122619048,,
518012,0.097619048,,
518015,0.125,,
518041,0.096428571,,
518044,0.099338624,,
518074,0.092989418,,
518084,0.070238095,,
518092,0.123809524,,
518121,0.145899471,,
518127,0.130952381,,
518135,0.413095238,,
518191,0.374470899,,
518196,0.078571429,,
518211,0.094047619,,
518219,0.097619048,,
518281,0.130952381,,
518324,0.220238095,,
518334,0.085714286,,
518338,0.144047619,,
518347,0.104761905,,
518348,0.097619048,,
518354,0.061904762,,
518372,0.126190476,,
518393,0.064285714,,
518406,0.097619048,,
518416,0.175,,
518422,0.13452381,,
518443,0.072619048,,
518450,0.088095238,,
518480,0.121428571,,
518495,0.139285714,,
518516,0.107900433,,
518526,0.166666667,,
518527,0.201190476,,
518533,0.085714286,,
518535,0.130026455,,
518541,0.082142857,,
518567,0.087698413,,
518579,0.091666667,,
518582,0.198809524,,
518585,0.133333333,,
518612,0.144047619,,
518628,0.054761905,,
518629,0.275,,
518639,0.094047619,,
518642,0.063359788,,
518645,0.06547619,,
518694,0.117857143,,
518696,0.075,,
518711,0.15542328,,
518716,0.129761905,,
518722,0.202380952,,
518726,0.057142857,,
518735,0.057142857,,
518743,0.139285714,,
518747,0.120238095,,
518751,0.161904762,,
518756,0.269047619,,
518826,0.085714286,,
518827,0.205952381,,
518865,0.114285714,,
518866,0.098809524,,
518867,0.097619048,,
518870,0.101190476,,
518894,0.080952381,,
518896,0.326190476,,
518907,0.169047619,,
518922,0.09047619,,
518925,0.10952381,,
518931,0.052380952,,
518954,0.089285714,,
518956,0.130026455,,
518963,0.047619048,,
518971,0.109920635,,
518998,0.14047619,,
519014,0.119047619,,
519059,0.1,,
519079,0.13452381,,
519089,0.110714286,,
519091,0.067857143,,
519096,0.142857143,,
519114,0.196428571,,
519117,0.119047619,,
519137,0.075,,
519140,0.183333333,,
519171,0.107804233,,
519191,0.230952381,,
519205,0.1,,
519210,0.098280423,,
519211,0.116666667,,
519248,0.110714286,,
519254,0.141666667,,
519260,0.171428571,,
519267,0.058068783,,
519285,0.127380952,,
519312,0.019047619,,
519313,0.026190476,,
519335,0.063571429,,
519348,0.15,,
519353,0.083333333,,
519357,0.098280423,,
519368,0.032671958,,
519383,0.047486772,,
519392,0.103571429,,
519393,0.058333333,,
519406,0.069047619,,
519412,0.117857143,,
519419,0.041137566,,
519430,0.114285714,,
519446,0.1,,
519469,0.433333333,,
519515,0.089285714,,
519529,0.076190476,,
519532,0.088756614,,
519541,0.089285714,,
519548,0.070238095,,
519554,0.097222222,,
519561,0.020238095,,
519595,0.102380952,,
519596,0.121428571,,
519604,0.077380952,,
519626,0.136904762,,
519631,0.172619048,,
519664,0.222619048,,
519687,0.06547619,,
519694,0.20952381,,
519695,0.113095238,,
519706,0.071428571,,
519709,0.141666667,,
519718,0.31547619,,
519722,0.067857143,,
519725,0.120238095,,
519726,0.047619048,,
519747,0.314285714,,
519769,0.078571429,,
519774,0.117857143,,
519787,0.283465608,,
519799,0.108333333,,
519846,0.139550265,,
519848,0.133201058,,
519853,0.066666667,,
519859,0.088095238,,
519885,0.121428571,,
519888,0.160714286,,
519893,0.180820106,,
519896,0.222089947,,
519897,0.029761905,,
519905,0.092857143,,
519911,0.150132275,,
519912,0.125,,
519943,0.049603175,,
519955,0.108333333,,
519957,0.108333333,,
519961,0.118386243,,
519965,0.138095238,,
519982,0.329761905,,
520054,0.141666667,,
520063,0.100108225,,
520097,0.141666667,,
520106,0.14047619,,
520141,0.144047619,,
520152,0.127910053,,
520170,0.082142857,,
520175,0.217857143,,
520177,0.151190476,,
520182,0.080952381,,
520188,0.171428571,,
520193,0.069047619,,
520225,0.129761905,,
520244,0.096428571,,
520248,0.204761905,,
520250,0.138095238,,
520256,0.120238095,,
520265,0.102380952,,
520277,0.113095238,,
520291,0.210449735,,
520298,0.155952381,,
520307,0.067857143,,
520311,0.098809524,,
520314,0.088095238,,
520327,0.110714286,,
520358,0.088095238,,
520373,0.123809524,,
520397,0.374470899,,
520405,0.039285714,,
520411,0.097619048,,
520422,0.085714286,,
520429,0.298809524,,
520436,0.188095238,,
520440,0.085582011,,
520480,0.086904762,,
520491,0.11547619,,
520497,0.117857143,,
520527,0.082142857,,
520530,0.121428571,,
520532,0.149074074,,
520539,0.155952381,,
520556,0.13452381,,
520558,0.094047619,,
520561,0.102380952,,
520603,0.036904762,,
520619,0.110714286,,
520680,0.079761905,,
520696,0.391666667,,
520708,0.104761905,,
520719,0.117857143,,
520733,0.132142857,,
520745,0.186904762,,
520762,0.082142857,,
520770,0.114285714,,
520771,0.085714286,,
520780,0.011904762,,
520783,0.09047619,,
520804,0.105952381,,
520819,0.088756614,,
520821,0.120238095,,
520844,0.091666667,,
520851,0.176587302,,
520861,0.237962963,,
520877,0.128571429,,
520878,0.16494709,,
520882,0.03452381,,
520885,0.373809524,,
520898,0.092857143,,
520902,0.10462963,,
520920,0.080291005,,
520934,0.139550265,,
520947,0.191666667,,
520959,0.066666667,,
521000,0.179761905,,
521004,0.182142857,,
521009,0.055952381,,
521031,0.133333333,,
521033,0.14047619,,
521044,0.146957672,,
521060,0.163095238,,
521062,0.052777778,,
521065,0.308333333,,
521066,0.13452381,,
521070,0.14484127,,
521109,0.107142857,,
521127,0.192460317,,
521152,0.097222222,,
521170,0.092857143,,
521185,0.119047619,,
521186,0.086904762,,
521187,0.098280423,,
521192,0.097619048,,
521201,0.026190476,,
521211,0.045238095,,
521212,0.366666667,,
521235,0.191666667,,
521250,0.145238095,,
521259,0.130952381,,
521282,0.148809524,,
521286,0.071428571,,
521293,0.128571429,,
521295,0.082142857,,
521298,0.119047619,,
521309,0.098809524,,
521316,0.134259259,,
521331,0.122619048,,
521335,0.251190476,,
521343,0.152248677,,
521379,0.058333333,,
521392,0.082142857,,
521404,0.132142857,,
521408,0.101190476,,
521416,0.082142857,,
521434,0.129761905,,
521462,0.160714286,,
521474,0.04047619,,
521491,0.397619048,,
521509,0.177380952,,
521510,0.083333333,,
521514,0.070238095,,
521587,0.111904762,,
521607,0.117857143,,
521609,0.103571429,,
521642,0.070767196,,
521657,0.126190476,,
521658,0.112037037,,
521663,0.127380952,,
521695,0.075,,
521708,0.169047619,,
521719,0.136904762,,
521720,0.105952381,,
521743,0.163095238,,
521748,0.082407407,,
521768,0.086904762,,
521785,0.151190476,,
521814,0.151190476,,
521818,0.129761905,,
521859,0.155952381,,
521865,0.188227513,,
521883,0.063359788,,
521884,0.114285714,,
521885,0.08452381,,
521904,0.078174603,,
521921,0.08452381,,
521925,0.101190476,,
521941,0.06547619,,
521943,0.079761905,,
521956,0.155952381,,
521963,0.098809524,,
521986,0.123571429,,
521992,0.110978836,,
521997,0.10952381,,
522001,0.128571429,,
522005,0.085714286,,
522062,0.123809524,,
522086,0.133874459,,
522111,0.170238095,,
522112,0.070238095,,
522115,0.388095238,,
522118,0.073809524,,
522134,0.010714286,,
522152,0.186904762,,
522171,0.185714286,,
522179,0.122619048,,
522184,0.001984127,,
522201,0.042857143,,
522223,0.089285714,,
522233,0.364285714,,
522237,0.087698413,,
522263,0.071428571,,
522265,0.139285714,,
522276,0.061904762,,
522286,0.075,,
522315,0.138095238,,
522323,0.078571429,,
522364,0.088095238,,
522373,0.09047619,,
522375,0.053571429,,
522387,0.047619048,,
522402,0.076190476,,
522420,0.134259259,,
522426,0.177380952,,
522427,0.094047619,,
522438,0.235714286,,
522441,0.097619048,,
522445,0.122619048,,
522457,0.201190476,,
522465,0.073809524,,
522476,0.105952381,,
522484,0.143571429,,
522513,0.126190476,,
522523,0.075,,
522532,0.138095238,,
522533,0.085714286,,
522585,0.095238095,,
522607,0.083333333,,
522624,0.10952381,,
522631,0.055952381,,
522633,0.13452381,,
522634,0.09047619,,
522639,0.126190476,,
522654,0.305952381,,
522687,0.120714286,,
522738,0.08452381,,
522745,0.080952381,,
522748,0.097222222,,
522761,0.580952381,,
522788,0.09047619,,
522800,0.111904762,,
522809,0.169047619,,
522873,0.063095238,,
522898,0.063095238,,
522911,0.10952381,,
522927,0.076190476,,
522937,0.214285714,,
522939,0.126190476,,
522943,0.132142857,,
522944,0.046428571,,
522970,0.138095238,,
522981,0.155952381,,
522999,0.086640212,,
523030,0.054761905,,
523057,0.039285714,,
523073,0.06547619,,
523077,0.141666667,,
523090,0.06547619,,
523098,0.107142857,,
523146,0.130952381,,
523158,0.161904762,,
523209,0.14047619,,
523228,0.095238095,,
523231,0.169047619,,
523256,0.136904762,,
523271,0.103571429,,
523273,0.082142857,,
523290,0.13452381,,
523299,0.104761905,,
523301,0.107142857,,
523335,0.110714286,,
523338,0.172354497,,
523392,0.134047619,,
523395,0.167857143,,
523442,0.175,,
523454,0.094047619,,
523465,0.077380952,,
523474,0.13531746,,
523484,0.08452381,,
523503,0.077116402,,
523505,0.125,,
523511,0.105952381,,
523513,0.111904762,,
523517,0.063095238,,
523526,0.078809524,,
523546,0.067857143,,
523559,0.073809524,,
523612,0.10952381,,
523619,0.105952381,,
523657,0.070238095,,
523666,0.157142857,,
523686,0.11547619,,
523690,0.132142857,,
523700,0.130952381,,
523710,0.107804233,,
523715,0.282142857,,
523717,0.120502646,,
523729,0.051190476,,
523735,0.141666667,,
523746,0.055952381,,
523756,0.127380952,,
523768,0.405952381,,
523771,0.078571429,,
523787,0.121428571,,
523800,0.110714286,,
523807,0.071428571,,
523819,0.108333333,,
523824,0.068333333,,
523841,0.080952381,,
523842,0.175,,
523845,0.098809524,,
523846,0.079761905,,
523860,0.035714286,,
523866,0.123809524,,
523877,0.127380952,,
523887,0.042857143,,
523913,0.09047619,,
523938,0.108333333,,
523981,0.123809524,,
524001,0.136904762,,
524012,0.154761905,,
524031,0.096428571,,
524036,0.082142857,,
524038,0.121428571,,
524043,0.122619048,,
524046,0.110978836,,
524052,0.238095238,,
524057,0.05,,
524076,0.085714286,,
524080,0.100714286,,
524098,0.117857143,,
524116,0.144047619,,
524120,0.180952381,,
524151,0.21547619,,
524167,0.15952381,,
524169,0.170238095,,
524172,0.088756614,,
524180,0.151190476,,
524194,0.336904762,,
524200,0.179761905,,
524211,0.089285714,,
524214,0.060714286,,
524226,0.161904762,,
524244,0.146428571,,
524251,0.092989418,,
524278,0.042857143,,
524313,0.182142857,,
524318,0.05,,
524328,0.060714286,,
524358,0.125793651,,
524365,0.197751323,,
524383,0.085714286,,
524407,0.157142857,,
524412,0.118386243,,
524419,0.043253968,,
524448,0.528571429,,
524473,0.102380952,,
524484,0.04047619,,
524511,0.153306878,,
524572,0.085582011,,
524606,0.047619048,,
524607,0.114285714,,
524615,0.204761905,,
524620,0.080714286,,
524628,0.110714286,,
524637,0.144047619,,
524644,0.072619048,,
524650,0.078174603,,
524663,0.060714286,,
524668,0.102619048,,
524682,0.210714286,,
524722,0.151190476,,
524728,0.057142857,,
524739,0.101455026,,
524766,0.066534392,,
524797,0.02526455,,
524805,0.14047619,,
524807,0.05952381,,
524821,0.304761905,,
524834,0.157142857,,
524842,0.035846561,,
524849,0.101190476,,
524861,0.114153439,,
524880,0.054761905,,
524885,0.042857143,,
524895,0.082619048,,
524909,0.113095238,,
524913,0.062301587,,
524923,0.052380952,,
524926,0.104761905,,
524929,0.096164021,,
524940,0.094047619,,
524980,0.28452381,,
525022,0.364285714,,
525034,0.066666667,,
525043,0.087698413,,
525053,0.14047619,,
525056,0.098809524,,
525081,0.082407407,,
525089,0.088756614,,
525102,0.172619048,,
525106,0.1,,
525168,0.123677249,,
525175,0.083333333,,
525176,0.229761905,,
525201,0.133333333,,
525212,0.15,,
525227,0.186904762,,
525234,0.31547619,,
525244,0.223148148,,
525265,0.154365079,,
525281,0.15952381,,
525308,0.158333333,,
525323,0.070238095,,
525332,0.376190476,,
525356,0.179761905,,
525377,0.141666667,,
525379,0.029761905,,
525389,0.076058201,,
525405,0.103571429,,
525410,0.148809524,,
525415,0.120502646,,
525447,0.285582011,,
525488,0.275,,
525515,0.138095238,,
525529,0.105952381,,
525546,0.153571429,,
525555,0.176587302,,
525591,0.102380952,,
525610,0.141666667,,
525611,0.182142857,,
525615,0.14047619,,
525631,0.296428571,,
525647,0.085714286,,
525671,0.257142857,,
525684,0.098809524,,
525716,0.104761905,,
525722,0.15542328,,
525734,0.105952381,,
525761,0.022089947,,
525769,0.229761905,,
525789,0.121560847,,
525804,0.147380952,,
525806,0.116666667,,
525824,0.087698413,,
525842,0.103571429,,
525844,0.530952381,,
525848,0.057010582,,
525864,0.100396825,,
525879,0.103571429,,
525920,0.148809524,,
525975,0.129761905,,
525996,0.156481481,,
526032,0.030952381,,
526036,0.058333333,,
526062,0.164285714,,
526079,0.071428571,,
526084,0.111904762,,
526102,0.10952381,,
526144,0.139285714,,
526154,0.105952381,,
526174,0.052380952,,
526179,0.108862434,,
526184,0.052380952,,
526203,0.371296296,,
526206,0.166666667,,
526221,0.110714286,,
526235,0.09047619,,
526239,0.061243386,,
526256,0.129761905,,
526258,0.161772487,,
526291,0.129761905,,
526297,0.117857143,,
526303,0.095238095,,
526308,0.436904762,,
526332,0.095238095,,
526354,0.134259259,,
526365,0.116666667,,
526367,0.125,,
526372,0.110714286,,
526378,0.191666667,,
526409,0.151190476,,
526431,0.187169312,,
526435,0.052380952,,
526443,0.054761905,,
526445,0.127910053,,
526471,0.126190476,,
526490,0.111904762,,
526492,0.090873016,,
526495,0.102513228,,
526540,0.119444444,,
526565,0.068650794,,
526570,0.283333333,,
526628,0.128571429,,
526668,0.123809524,,
526676,0.305952381,,
526683,0.067857143,,
526690,0.169047619,,
526711,0.179761905,,
526727,0.262301587,,
526729,0.1,,
526740,0.082142857,,
526759,0.053571429,,
526782,0.086904762,,
526789,0.10952381,,
526837,0.345238095,,
526855,0.109285714,,
526858,0.05,,
526867,0.086904762,,
526872,0.203571429,,
526873,0.238095238,,
526900,0.11547619,,
526901,0.166005291,,
526905,0.079761905,,
526913,0.138095238,,
526916,0.075,,
526925,0.144047619,,
526950,0.10952381,,
526959,0.111904762,,
526970,0.13452381,,
527001,0.054761905,,
527004,0.064285714,,
527019,0.088095238,,
527038,0.132142857,,
527046,0.118386243,,
527075,0.16547619,,
527081,0.088095238,,
527082,0.116666667,,
527109,0.098809524,,
527130,0.129761905,,
527132,0.205952381,,
527133,0.448544974,,
527141,0.110714286,,
527142,0.197619048,,
527150,0.148809524,,
527154,0.046428571,,
527158,0.167857143,,
527187,0.108862434,,
527197,0.044047619,,
527219,0.038095238,,
527232,0.091666667,,
527253,0.31547619,,
527280,0.060185185,,
527321,0.070238095,,
527326,0.113095238,,
527344,0.115,,
527346,0.16547619,,
527354,0.136904762,,
527359,0.044047619,,
527365,0.070767196,,
527389,0.066666667,,
527393,0.117857143,,
527396,0.107804233,,
527401,0.372619048,,
527406,0.069047619,,
527445,0.029761905,,
527451,0.127380952,,
527452,0.078571429,,
527455,0.308333333,,
527464,0.169179894,,
527467,0.113095238,,
527470,0.13452381,,
527490,0.088095238,,
527507,0.139285714,,
527508,0.11547619,,
527518,0.066666667,,
527524,0.151190476,,
527536,0.102380952,,
527541,0.059126984,,
527552,0.064417989,,
527560,0.04047619,,
527564,0.130952381,,
527585,0.132142857,,
527605,0.146428571,,
527689,0.161904762,,
527690,0.123809524,,
527726,0.091666667,,
527735,0.086904762,,
527750,0.120238095,,
527782,0.325,,
527783,0.125,,
527801,0.075,,
527824,0.120238095,,
527850,0.191666667,,
527857,0.058333333,,
527886,0.04452381,,
527928,0.166666667,,
527944,0.40952381,,
527945,0.046428571,,
527984,0.075,,
527987,0.106746032,,
527995,0.157142857,,
528020,0.144047619,,
528028,0.076190476,,
528046,0.05,,
528061,0.144047619,,
528098,0.066534392,,
528105,0.160714286,,
528122,0.194047619,,
528137,0.078571429,,
528139,0.083333333,,
528158,0.107142857,,
528164,0.151190476,,
528179,0.210714286,,
528186,0.135714286,,
528193,0.097619048,,
528216,0.197619048,,
528242,0.094047619,,
528244,0.123809524,,
528248,0.094047619,,
528281,0.101190476,,
528322,0.157142857,,
528330,0.108333333,,
528354,0.207142857,,
528372,0.064285714,,
528378,0.019047619,,
528379,0.272619048,,
528411,0.096428571,,
528413,0.046428571,,
528417,0.172619048,,
528421,0.123809524,,
528455,0.077116402,,
528461,0.127380952,,
528490,0.151190476,,
528500,0.339285714,,
528522,0.104761905,,
528528,0.086904762,,
528542,0.088095238,,
528567,0.138095238,,
528580,0.102513228,,
528612,0.070238095,,
528657,0.157142857,,
528661,0.135714286,,
528683,0.162830688,,
528688,0.123809524,,
528690,0.083465608,,
528706,0.061904762,,
528723,0.160714286,,
528735,0.141666667,,
528743,0.13452381,,
528744,0.08452381,,
528777,0.098809524,,
528816,0.155952381,,
528826,0.096428571,,
528827,0.158333333,,
528828,0.160714286,,
528829,0.101190476,,
528839,0.396428571,,
528842,0.086904762,,
528844,0.090873016,,
528906,0.088095238,,
528909,0.070238095,,
528929,0.110714286,,
528930,0.047619048,,
528936,0.052380952,,
528942,0.253571429,,
528953,0.422619048,,
528965,0.098809524,,
528967,0.080952381,,
528995,0.098809524,,
528999,0.111904762,,
529019,0.157142857,,
529023,0.039021164,,
529048,0.073941799,,
529050,0.119047619,,
529082,0.053571429,,
529205,0.501190476,,
529214,0.154761905,,
529216,0.079761905,,
529224,0.155952381,,
529229,0.055952381,,
529231,0.068650794,,
529237,0.046428571,,
529249,0.094047619,,
529284,0.110714286,,
529309,0.204761905,,
529332,0.152248677,,
529338,0.18452381,,
529362,0.319444444,,
529406,0.102513228,,
529420,0.11521164,,
529421,0.176190476,,
529422,0.086904762,,
529424,0.090873016,,
529428,0.057142857,,
529436,0.108333333,,
529488,0.048544974,,
529501,0.111904762,,
529502,0.164285714,,
529510,0.08452381,,
529513,0.116666667,,
529520,0.070238095,,
529566,0.078174603,,
529602,0.402380952,,
529677,0.130952381,,
529678,0.228439153,,
529689,0.080291005,,
529695,0.136375661,,
529704,0.302513228,,
529734,0.108333333,,
529737,0.079761905,,
529768,0.103571429,,
529781,0.272619048,,
529783,0.041137566,,
529787,0.126190476,,
529801,0.121428571,,
529831,0.117857143,,
529840,0.147619048,,
529845,0.073095238,,
529857,0.097222222,,
529879,0.264285714,,
529887,0.05952381,,
529913,0.029761905,,
529940,0.106746032,,
529972,0.09047619,,
530004,0.141666667,,
530039,0.171428571,,
530090,0.08452381,,
530118,0.148809524,,
530188,0.153306878,,
530196,0.292857143,,
530199,0.358333333,,
530213,0.097222222,,
530223,0.053571429,,
530240,0.139285714,,
530277,0.170238095,,
530278,0.125,,
530282,0.157142857,,
530298,0.096164021,,
530315,0.088756614,,
530322,0.092857143,,
530329,0.136904762,,
530365,0.116666667,,
530371,0.126190476,,
530374,0.072883598,,
530379,0.115,,
530383,0.110714286,,
530385,0.132142857,,
530421,0.117328042,,
530427,0.225,,
530453,0.032671958,,
530463,0.198809524,,
530468,0.097619048,,
530514,0.250661376,,
530543,0.147619048,,
530563,0.132142857,,
530579,0.089814815,,
530581,0.086904762,,
530585,0.123809524,,
530592,0.145238095,,
530599,0.06547619,,
530607,0.133333333,,
530625,0.111904762,,
530627,0.072619048,,
530633,0.094047619,,
530645,0.185714286,,
530649,0.108862434,,
530656,0.072619048,,
530665,0.120238095,,
530666,0.10952381,,
530667,0.427380952,,
530672,0.1,,
530673,0.075,,
530687,0.126190476,,
530719,0.101455026,,
530720,0.155952381,,
530724,0.18452381,,
530739,0.120502646,,
530743,0.107142857,,
530754,0.148015873,,
530773,0.08452381,,
530775,0.048809524,,
530797,0.170238095,,
530801,0.092857143,,
530810,0.11547619,,
530811,0.11547619,,
530833,0.118386243,,
530869,0.064285714,,
530873,0.028571429,,
530881,0.103571429,,
530906,0.067857143,,
530949,0.10952381,,
530950,0.16547619,,
530978,0.134259259,,
531006,0.053835979,,
531009,0.180952381,,
531016,0.130952381,,
531020,0.153571429,,
531027,0.103571429,,
531031,0.126190476,,
531054,0.135714286,,
531073,0.191402116,,
531094,0.091666667,,
531109,0.123809524,,
531143,0.11547619,,
531144,0.113095238,,
531158,0.205952381,,
531198,0.053835979,,
531204,0.114285714,,
531217,0.126190476,,
531253,0.185714286,,
531255,0.082142857,,
531322,0.195634921,,
531339,0.258068783,,
531344,0.051190476,,
531361,0.069047619,,
531373,0.102513228,,
531386,0.130952381,,
531427,0.157142857,,
531431,0.15,,
531447,0.14047619,,
531456,0.029761905,,
531467,0.226190476,,
531471,0.150132275,,
531475,0.037962963,,
531499,0.163095238,,
531500,0.094047619,,
531511,0.128968254,,
531512,0.05,,
531557,0.157142857,,
531562,0.175,,
531568,0.121428571,,
531615,0.136904762,,
531620,0.129761905,,
531625,0.079761905,,
531650,0.066666667,,
531654,0.327380952,,
531663,0.12473545,,
531670,0.136904762,,
531682,0.046428571,,
531735,0.073809524,,
531739,0.1,,
531744,0.160714286,,
531745,0.198809524,,
531771,0.083333333,,
531777,0.111904762,,
531789,0.098809524,,
531795,0.060714286,,
531803,0.071428571,,
531807,0.133201058,,
531824,0.166005291,,
531834,0.042857143,,
531844,0.096428571,,
531847,0.144047619,,
531857,0.110978836,,
531868,0.14047619,,
531884,0.088095238,,
531921,0.13531746,,
531926,0.141666667,,
531931,0.05,,
531959,0.101190476,,
531967,0.052380952,,
531971,0.075,,
531987,0.073941799,,
531989,0.127380952,,
531994,0.108333333,,
532063,0.187169312,,
532064,0.279761905,,
532073,0.117328042,,
532101,0.030952381,,
532106,0.127380952,,
532119,0.145238095,,
532159,0.132142857,,
532215,0.110978836,,
532225,0.157142857,,
532233,0.058068783,,
532258,0.069047619,,
532259,0.198809524,,
532279,0.096428571,,
532312,0.058333333,,
532329,0.091666667,,
532347,0.069047619,,
532361,0.096428571,,
532365,0.076190476,,
532381,0.248544974,,
532387,0.127380952,,
532388,0.098809524,,
532390,0.135714286,,
532410,0.173809524,,
532426,0.072142857,,
532432,0.086904762,,
532433,0.06547619,,
